author	aid	normdate	birth	death	raw	hasbirth	hasdeath	hasdates	estimate	place-birth	place-death	country-birth	continent-birth	first-name	preposition-name	second-name	gender	viafid	vf_bi	vf_de	vf_bi_esti	vf_de_esti	birth_diff	death_diff	vf_cand_n	auname_viaf	redo	match_type	vf_validation
Acuña, Rosario de	182n	19.5	1851	1923	Madrid. 1851 - Gijón. 1923 Escritora y autora dramática y poeta. Autora del drama Rienzi el Tribuno.	1	1	1	0	Madrid	Gijón	España	Europa	Rosario	de	Acuña	F	34509437	1850	1923	False	False	1	0	8	Rosario Acuna, 1850 1923		exact	high
Aquino, Francisco	153n	19.5	1868	1910	Almería. 1868 - 1910 Archivero de Diputación y periodista.	1	1	1	0	Almería		España	Europa	Francisco		Aquino	M	169807306	1869	1910	False	False	1	0	10	Francisco Aquino Cabrera		contained	high
Castillo Ledón, Luis	411n	19.5	1879	XX	Santiago Ixcuintla (México). 1879 - Siglo XX Poeta. Secretario del Museo Nacional. Profesor de Gramática. Diputado.	1	0	0	0	Santiago Ixcuintla (México)		México	América	Luis		Castillo Ledón	M	68008087	1880	1944	False	False	1	44	8	Luis Castillo Ledon, 1880 1944		exact	high
Castillo, Aureliano del	061n	19.5	1872	XX	Granada. 1872 - Siglo XX Catedrático del Seminario de Guadix. Licenciado en Filosofía y Letras. Archivero. Premiado en Granada, Ciudad Real, Almería y Madrid. Camagüey (Cuba). 1842 - 1920 Fundadora de la Academia Nacional de Artes y Letras.	1	0	0	0	Granada		España	Europa	Aureliano	del	Castillo	M	86984867	1873	1922	False	False	1	22	2	Aureliano del Castillo 1873 1922	1	exact	high
Chavarría, Lisímaco	128n	19.5	1877	1919	Costa Rica. 1877 - 1919	1	1	1	0	Costa Rica		Costa Rica	América	Lisímaco		Chavarría	M	46912201	1878	1913	False	False	1	6	5	Lisimaco Chavarria 1878 1913		exact	high
Gutiérrez Coll, Jacinto	258n	19.5	1835	1901	Venezuela. 1835 - 1901 Participa en la turbulenta política de su país. Diplomático de carrera.	1	1	1	0	Venezuela		Venezuela	América	Jacinto		Gutiérrez Coll	M	280236244	1836	1900	False	False	1	1	4	Jacinto Gutierrez Coll 1836 1900		exact	high
Pardo Bazán, Emilia	527n	19.5	1852	1921	La Coruña. 1852 - Madrid. 1921 Condesa de Pardo Bazán. Literata que abarcó numerosos temas en su trayectoria con las letras. Su fama se la debe a su labor en la novela y el cuento.	1	1	1	0	La Coruña	Madrid	España	Europa	Emilia		Pardo Bazán	F	51699645	1851	1921	False	False	1	0	1	Emilia Pardo Bazan, condesa de, 1851 1921		exact	high
Rodo, José Enrique	176n	19.5	1872	1917	Uruguay. 1872 - 1917 Uno de los más leídos ensayistas de su país.	1	1	1	0	Uruguay		Uruguay	América	José Enrique		Rodo	M	27078395	1871	1917	False	False	1	0	1	Jose Enrique Rodo, 1871 1917		exact	high
Zerolo Herrera, Antonio	346n	19.5	1855	1915	Arrecife (Las Palmas). 1855 - 1915 Poeta y catedrático de Literatura.	1	1	1	0	Arrecife (Las Palmas)		España	Europa	Antonio		Zerolo Herrera	M	87474190	1854	1923	False	False	1	8	1	Antonio Zerolo Herrera 1854 1923		exact	high
López García, Bernardo	237n	19	1838	1870	Jaén. 1838 - Madrid. 1870 Célebre por sus décimas al «Dos de Mayo» . Estudió en el Colegio de Santiago de Granada y en la Universidad de Madrid.	1	1	1	0	Jaén	Madrid	España	Europa	Bernardo		López García	M	70966116	1840	1870	False	False	2	0	5	Bernardo Lopez Garcia, 1840 1870		exact	high
González Blanco, Andrés	122n	19.5	1888	1924	Cuenca. 1888 - Madrid. 1924 Filosofía y Letras en Madrid.	1	1	1	0	Cuenca	Madrid	España	Europa	Andrés		González Blanco	M	100258151	1886	1924	False	False	2	0	5	Andres Gonzalez Blanco, 1886 1924		exact	high
Pérez de Zambrana, Luisa	493n	19.5	1837	1923	El Cobre (Cuba). 1837 - Regla. 1923 Poeta y escritora.	1	1	1	0	El Cobre (Cuba)	Regla	Cuba	América	Luisa		Pérez de Zambrana	F	38072147	1835	1922	False	False	2	1	9	Luisa Perez Zambrana 1835 1922		exact	high
Rivas Frade, Federico	677n	19.5	1858	1922	Colombia. 1858 - 1922 Poeta.	1	1	1	0	Colombia		Colombia	América	Federico		Rivas Frade	M	60310936	1856	1922	False	False	2	0	1	Federico Rivas Frade, 1856 1922		exact	high
Coronado, Carolina	434n	19.5	1823	1911	Almendralejo (Badajoz). 1823 - Lisboa. 1911	1	1	1	0	Almendralejo (Badajoz)	Lisboa	España	Europa	Carolina		Coronado	F	5738205	1820	1911	False	False	3	0	8	Carolina Coronado, 1820 1911		exact	high
Ramos Carrión, Miguel	305n	19.5	1845	1915	Zamora 1845 - Madrid. 1915 Dramaturgo y libretista de zarzuelas. Muy conocido en este género.	1	1	1	0	Zamora		España	Europa	Miguel		Ramos Carrión	M	69738124	1848	1915	False	False	3	0	7	Miguel Ramos Carrion, 1848 1915		exact	high
Ríos Rosas, Antonio de los	297n	19	1808	1873	Ronda (Málaga). 1808 - Madrid. 1873 Abogado. Poeta. Diputado a Cortes. Ministro. Presidente del Consejo y del Congreso de Estado. Magnífico orador.	1	1	1	0	Ronda (Málaga)	Madrid	España	Europa	Antonio de los		Ríos Rosas	M	1231252	1812	1873	False	False	4	0	3	Antonio los Rios Rosas, 1812 1873		exact	high
Esteves, José de Jesús	481n	19.5	1878	1909	Puerto Rico. 1878 - 1909	1	1	1	0	Puerto Rico		Puerto Rico	América	José de Jesús		Esteves	M	308181134	1882	1918	False	False	4	9	3	Jose Jesus Esteves 1882 1918		exact	high
Finot, Emilio	420n	19.5	1882	1914	Santa Cruz (Bolivia). 1882 - 1914 Poeta hallado en Internet.	1	1	1	0	Santa Cruz (Bolivia)		Bolivia	América	Emilio		Finot	M	18145856826822920008	1886		False	False	4		3	Emilio Finot, 1886 		exact	high
González Prada, Manuel	670n	19.5	1848	1918	Lima (Perú). 1848 - 1918 Poeta, filósofo, periodista y anarquista.	1	1	1	0	Lima (Perú)		Perú	América	Manuel		González Prada	M	27088692	1844	1918	False	False	4	0	1	Manuel Gonzalez Prada, 1844 1918		exact	high
López Velarde, Ramón	290n	19.5	1884	1921	Jerez (Zacatecas, México). 1884 - Ciudad de México. 1921	1	1	1	0	Jerez (Zacatecas, México)		México	América	Ramón		López Velarde	M	68976435	1888	1921	False	False	4	0	1	Ramon Lopez Velarde, 1888 1921		exact	high
Magallanes Moure, Manuel	033n	19.5	1874	1924	Chile. 1874 - 1924 Poeta. Pintor y crítico de arte.	1	1	1	0	Chile		Chile	América	Manuel		Magallanes Moure	M	1549102	1878	1924	False	False	4	0	4	Manuel Magallanes Moure, 1878 1924	1	exact	high
Lazo Martí, Francisco	038n	19.5	1864	1909	Venezuela. 1864 - 1909 Poeta hallado en Internet.	1	1	1	0	Venezuela		Venezuela	América	Francisco		Lazo Martí	M	65069134	1869	1909	False	False	5	0	4	Francisco Lazo Marti, 1869 1909	1	exact	high
Ros de Olano, Antonio	080n	19	1802	1887	Caracas (Venezuela). 1802 - Madrid. 1887 A los cinco años se trasladó a España. Militar y político español. Marqués de Guad-el-Jolú.	1	1	1	0	Caracas (Venezuela)	Madrid	Venezuela	América	Antonio		Ros de Olano	M	60729092	1808	1886	False	False	6	1	6	Antonio Ros Olano, 1808 1886	1	exact	high
Matamoros, Mercedes	361n	19.5	1858	1906	Cienfuegos (Cuba). 1858 - Guanabacoa (Cuba). 1906	1	1	1	0	Cienfuegos (Cuba)	Guanabacoa (Cuba)	Cuba	América	Mercedes		Matamoros	F	74161950	1851	1906	False	False	7	0	2	Mercedes Matamoros, 1851 1906		exact	high
Gutiérrez Nájera, Manuel	332n	19	1850	1895	México. 1850 - 1895 Poeta y escritor.	1	1	1	0	México		México	América	Manuel		Gutiérrez Nájera	M	27095815	1859	1895	False	False	9	0	1	Manuel Gutierrez Najera, 1859 1895		exact	high
Baralt, Rafael María	378n	19.5	1819	1960	Maracaibo (Venezuela). 1819 - Madrid. 1860 Establecido en España, Sevilla, desde 1843 después de su paso por París, acabó en Madrid y adoptó la nacionalidad española. Colaboró con Alberto Lista en La Floresta Andaluza. Académico de la Lengua. En 1960 se publicaron sus Obras Completas.	1	1	1	0	Maracaibo (Venezuela)	Madrid	Venezuela	América	Rafael María		Baralt	M	49956738	1810	1860	False	False	9	100	8	Rafael Maria Baralt, 1810 1860		exact	high
Díaz de Lamarque, Antonia	100n	19	1837	1892	Marchena (Sevilla). 1837 - 1892 Esposa del poeta José Lamarque de Novoa.	1	1	1	0	Marchena (Sevilla)		España	Europa	Antonia		Díaz de Lamarque	F	29108480	1827	1892	True	False	10	0	2	Antonia Diaz Lamarque, 1827? 1892		exact	high
Balmaseda, Francisco Javier	135n	19.5	1823	1907	San Juan de los Remedios (Cuba). 1823 - La Habana. 1907  Comediógrafo, escritor y poeta.	1	1	1	0	Remedios (Cuba)	La Habana	Cuba	América	Francisco Javier		Balmaseda	M	99347477	1833	1907	False	False	10	0	3	Francisco Javier Balmaseda, 1833 1907		exact	high
Carbonero y Sol, León María	477n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	León María		Carbonero y Sol	M	61191326	1812	1902	False	False	12	102	10	Leon Maria Carbonero y Sol y Meras		contained	high
García Escobar, V.	104n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	V.		García Escobar	M	62996931	1817	1859	False	False	17	59	4	V. Garcia Escobar, 1817 1859, (Ventura)		exact	high
Zambrana, Ramón	675n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Ramón		Zambrana	M	86597762	1817	1866	False	False	17	66	2	Ramon Zambrana y Valdes		contained	high
Duque de Sessa	309n	17	XVII	XVII	España. Siglo XVII Mecenas de Lope de Vega.	0	0	0	0	España		España	Europa	Duque de Sessa			F	50792721	1582	1645	False	True	18	45	1	duque Sessa, 1582 1645?		exact	high
Rodríguez de Villaviciosa, Sebastián	182n	17	XVII	XVII	España. Siglo XVII Poeta y amigo de Lope de Vega	0	0	0	0	España		España	Europa	Sebastián		Rodríguez de Villaviciosa	M	73876966	1618	1670	False	False	18	70	7	Sebastian Rodriguez Villaviciosa 1618 1670		exact	high
Álvarez, Miguel de los Santos	469n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Miguel de los Santos		Álvarez	M	30821830	1818	1892	False	False	18	92	10	Miguel los Santos Alvarez, 1818 1892		exact	high
Amador de los Ríos, José	307n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	José		Amador de los Ríos	M	2539806	1818	1878	False	False	18	78	9	Jose Amador los Rios, 1818 1878		exact	high
Suárez Romero, Anselmo	105n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Anselmo		Suárez Romero	M	47570151	1818	1878	False	False	18	78	1	Anselmo Suarez y Romero, 1818 1878		wordpart	low
Pérez, Manuel María	660n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Manuel María		Pérez	M	316800656	1781	1853	False	False	19	53	6	Manuel Maria Perez y Ramirez		contained	high
Aguirre, José María de	686n	19.5	1877	1911	Santander. 1877 - 1911 Poeta y escritor. Hizo Derecho en Madrid. Sobrino de Amos de Escalante.	1	1	1	0	Santander		España	Europa	José María	de	Aguirre	M	47571408	1896	1933	False	False	19	22	4	Jose Maria Aguirre, 1896 1933		exact	high
González del Valle, José Zacarías	403n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	José Zacarías		González del Valle	M	87296153	1820	1851	False	False	20	51	1	Jose Zacarias Gonzalez del Valle 1820 1851		exact	high
Martí, José	045n	19	1853	1895	La Habana (Cuba). 1853 - Dos Ríos. 1895 A pesar de su corta vida (murió a los 42 años) conoció el presidio político y el destierro. Murió combatiendo en el frente de batalla. Fue periodista, político, patriota, poeta y escritor, y sobre todo apóstol de su pueblo.	1	1	1	0	La Habana (Cuba)	Dos Ríos	Cuba	América	José		Martí	M	2479761	1873	1967	False	False	20	72	10	Jose Martinez Ruiz, 1873 1967	1	wordpart	low
Teurbe Tolón, Miguel	335n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Miguel		Teurbe Tolón	M	19550365	1820	1857	False	False	20	57	7	Miguel Teurbe Tolon, 1820 1857		exact	high
Betancourt, José Ramón de	210n	19	1823	1890	Camaguey (Cuba). 1823 - La Habana (Cuba). 1890	1	1	1	0	Camaguey (Cuba)	La Habana (Cuba)	Cuba	América	José Ramón	de	Betancourt	M	24511458	1801	1857	True	False	22	33	2	Jose Ramon Betancourt y Aguilar		contained	high
Estrella, Gabriel	136n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Gabriel		Estrella	M	38411882	1823	1886	False	False	23	86	10	Gabriel Estrella Mantilla		contained	high
Jove, Plácido	546n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Plácido		Jove	M	88009746	1823	1909	False	False	23	109	2	Placido Jove y Hevia		contained	high
Morales, Sebastián Alfredo de	465n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Sebastián Alfredo	de	Morales	M	2295991	1823	1900	False	False	23	100	4	Sebastian Alfredo Morales, 1823 1900		exact	high
Blanco, José María	574n	19	XIX	XIX	España. Siglo XIX Poeta hallado en Internet.	0	0	0	0	España		España	Europa	José María		Blanco	M	49268120	1775	1841	False	False	25	41	10	Jose Maria Blanco White		contained	high
Tapia y Rivera, Alejandro	532n	19	XIX	XIX	Puerto Rico. Siglo XIX Poeta hallado en Internet.	0	0	0	0	Puerto Rico		Puerto Rico	América	Alejandro		Tapia y Rivera	M	10007370	1826	1882	False	False	26	82	4	Alejandro Tapia y Rivera, 1826 1882		exact	high
Altet y Ruate, Benito	022n	19	XIX	XIX	España. Siglo XIX. Residió en las Islas Baleares. Poeta.	0	0	0	0	España		España	Europa	Benito		Altet y Ruate	M	304337611	1827	1893	False	False	27	93	1	Benito Altet y Ruate, 1827 1893	1	exact	high
Gabriel y Ruiz de Apodaca, Fernando de	441n	19	XIX	XIX	España. Siglo XIX	0	0	0	0	España		España	Europa	Fernando	de	Gabriel y Ruiz de Apodaca	M	87044003	1828	1888	False	False	28	88	3	Fernando Gabriel y Ruiz Apodaca 1828 1888		exact	high
Ruiz de Apodaca, Fernando de Gabriel	188n	19	XIX	XIX	España. Siglo XIX Poeta. Caballero profeso del hábito de Alcántara, comandante de Artillería, y de la Real Academia Sevillana de Buenas Letras. Gobernador.	0	0	0	0	España		España	Europa	Fernando de Gabriel		Ruiz de Apodaca	M	87044003	1828	1888	False	False	28	88	2	Fernando Gabriel Ruiz Apodaca, 1828 1888		exact	high
Gualberto Padilla, José	040n	19	XIX	XIX	Puerto Rico. Siglo XIX Poeta hallado en Internet.	0	0	0	0	Puerto Rico		Puerto Rico	América	José		Gualberto Padilla	M	34301061	1829	1896	False	False	29	96	4	Jose Gualberto Padilla, 1829 1896	1	exact	high
Smith, Antonio	115n	19.5	XIX	XX	Venezuela. Siglo XIX- XX Poeta hallado en Internet.	0	0	0	0	Venezuela		Venezuela	América	Antonio		Smith	M	317285297	1832	1877	False	False	32	23	10	Antonio Smith, 1832 1877		exact	high
Labaila, Jacinto	178n	19	XIX	XIX	Valencia. Siglo XIX Poeta. Publicó un libro de poemas con el título de Poesías serias y jocosas prologado por Félix Pizcueta.	0	0	0	0	Valencia		España	Europa	Jacinto		Labaila	M	88014061	1833	1895	False	False	33	95	6	Jacinto Labaila, 1833 1895		exact	high
Afán de Ribera, Antonio	638n	19	XIX	XIX	Granada Siglo XIX - 1906 Poeta y autor dramático. Creador de la tertulia literaria «Huerto de las Tres Estrellas».	0	0	0	0	Granada		España	Europa	Antonio		Afán de Ribera	M	11915899	1834	1906	False	False	34	106	3	Antonio Afan Ribera, 1834 1906		exact	high
López Guijarro, Salvador	651n	19	XIX	XIX	Málaga. Siglo XIX - Madrid. 1906 Diplomático y poeta. Residió en América.	0	0	0	0	Málaga		España	Europa	Salvador		López Guijarro	M	87118848	1834	1904	False	False	34	104	8	Salvador Lopez Guijarro 1834 1904		exact	high
Campo, Estanislao del	607n	19.5	XIX	XX	Argentina. Siglos XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	Estanislao	del	Campo	M	25492491	1834	1880	False	False	34	20	10	Estanislao del Campo, 1834 1880		exact	high
Rubalcava, Manuel Justo de	471n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Manuel Justo	de	Rubalcava	M	29083710	1763	1805	False	False	37	5	4	Manuel Justo Rubalcava, 1763 1805		exact	high
Pérez Montes de Oca, Julia	190n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Julia		Pérez Montes de Oca	F	74987571	1839	1875	False	False	39	75	4	Julia Perez Montes Oca 1839 1875		exact	high
Heredia, José María	457n	19.5	1842	1905	Cuba. 1842 - Francia. 1905 Poeta francés, primo hermano y con el mismo nombre que el anterior.	1	1	1	0	Cuba	Francia	Cuba	América	José María		Heredia	M	56682317	1803	1839	False	False	39	66	3	Jose Maria Heredia, 1803 1839		exact	high
Calvo Revilla, Luis	207n	19	XIX	XIX	España. Sigo XIX Poeta. Hermano de Rafael y Ricardo Calvo. Autor dramático y actor. Periodista.	0	0	0	0	España		España	Europa	Luis		Calvo Revilla	M	87726751	1840	1923	False	False	40	123	2	Luis Calvo Revilla 1840 1923		exact	high
Borja, Arturo	147n	19.5	1852	1910	Quito (Ecuador). 1852 - 1910 Residió parte de su vida en París. Poeta. Se suicidó en Quito.	1	1	1	0	Quito (Ecuador)		Ecuador	América	Arturo		Borja	M	62665108	1892	1912	False	False	40	2	10	Arturo Borja, 1892 1912		exact	high
Estrani, José	407n	19.5	XIX	XX	España. Siglos XIX - XX Periodista y poeta.	0	0	0	0	España		España	Europa	José		Estrani	M	86972848	1840	1920	False	False	40	20	5	Jose Estrani 1840 1920		exact	high
Pérez de Guzmán, Juan	689n	19	XIX	XIX	Ronda (Málaga). Siglo XIX Académico de la Historia. Poeta.	0	0	0	0	Ronda (Málaga)		España	Europa	Juan		Pérez de Guzmán	M	27379922	1841	1928	False	False	41	128	10	Juan Perez Guzman y Gallo		contained	high
Castillo, Aurelia	653n	19	XIX	XIX	Cuba. Siglo XIX Poeta hallada en Internet.	0	0	0	0	Cuba		Cuba	América	Aurelia		Castillo	F	39028976	1842	1920	False	False	42	120	5	Aurelia Castillo Gonzalez		contained	high
Pérez Echevarría, Francisco	364n	19	XIX	XIX	España. Siglo XIX Poeta y escritor.	0	0	0	0	España		España	Europa	Francisco		Pérez Echevarría	M	87139802	1842	1884	False	False	42	84	2	Francisco Perez Echevarria, 1842 1884		exact	high
Gil, Constantino	340n	19	XIX	XIX	Madrid. Siglo XIX Poeta y escritor.	0	0	0	0	Madrid		España	Europa	Constantino		Gil	M	286971682	1844	1914	False	False	44	114	10	Constantino Gil 1844 1914		exact	high
Gutiérrez Gamero, Emilio	026n	19	XIX	XIX	España. Siglo XIX Poeta. Fue Gobernador de varias provincias.	0	0	0	0	España		España	Europa	Emilio		Gutiérrez Gamero	M	58758102	1844	1936	False	False	44	136	10	Emilio Gutierrez Gamero 1844 1936	1	exact	high
Salvany, Juan Tomás	093n	19	XIX	XIX	España. Siglo XIX	0	0	0	0	España		España	Europa	Juan Tomás		Salvany	M	304836505	1844	1911	False	False	44	111	2	Juan Tomas Salvany, 1844 1911	1	exact	high
López, René	260n	19.5	1882	1909	La Habana (Cuba). 1882 - 1909 Poeta. Estudió en Barcelona.	1	1	1	0	La Habana (Cuba)		Cuba	América	René		López	M	266268636	1927		False	False	45		10	Rene Lopez Murillo		contained	high
Millás, Manuel	023n	19.5	XIX	XX	España. Siglo XIX - XX Poeta.	0	0	0	0	España		España	Europa	Manuel		Millás	M	46483895	1845	1914	False	False	45	14	10	Manuel Millas, 1845 1914	1	exact	high
Ortega, Juan	014n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Juan		Ortega	M	115475645	1845	1921	False	False	45	21	10	Juan Ortega Rubio	1	contained	high
Bermúdez de Castro, Salvador	447n	19	1817	1883	Jerez de la Frontera (Cádiz). 1817 - Roma. 1883 Poeta y político. Duque de Ripalda y Marqués de Lema.	1	1	1	0	Jerez de la Frontera (Cádiz)	Roma	España	Europa	Salvador		Bermúdez de Castro	M	23881575	1863	1946	False	False	46	63	10	Salvador Bermudez Castro y O'Lawlor Lema		contained	high
Kruger, Rosa	438n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Rosa		Kruger	F	632145856862122920270	1847	1881	False	False	47	81	1	Rosa Kruger, 1847 1881		exact	high
Martínez Durán, Baltasar	576n	19	XIX	XIX	Granada. Siglo XIX Poeta.	0	0	0	0	Granada		España	Europa	Baltasar		Martínez Durán	M	87044401	1847	1883	False	False	47	83	1	Baltasar Martinez Duran 1847 1883		exact	high
Mendoza, Carlos	637n	19.5	XIX	XX	España. Siglo XIX - XX Poeta.	0	0	0	0	España		España	Europa	Carlos		Mendoza	M	17384676	1847	1924	False	False	47	24	10	Carlos Mendoza, 1847 1924		exact	high
Opisso, Alfredo	220n	19.5	XIX	XX	España. Siglo XIX - XX Poeta.	0	0	0	0	España		España	Europa	Alfredo		Opisso	M	17384676	1847	1924	False	False	47	24	10	Alfredo Opisso, 1847 1924		exact	high
Velilla, José de	646n	19.5	XIX	XX	Sevilla. Siglo XIX - XX Poeta, procurador y autor dramático.	0	0	0	0	Sevilla		España	Europa	José	de	Velilla	M	24175453	1847	1904	False	False	47	4	7	Jose Velilla y Rodriguez		contained	high
Chaves, Ángel R.	169n	19.5	XIX	XX	España. Siglos XIX - XX Poeta.	0	0	0	0	España		España	Europa	Ángel R.		Chaves	M	86569208	1849	1909	False	False	49	9	2	Angel R. Chaves, 1849 1909		exact	high
Colorado, Vicente	238n	19.5	XIX	XX	España. Sigo XIX - XX Poeta. Autor dramático.	0	0	0	0	España		España	Europa	Vicente		Colorado	M	86777619	1850	1904	False	False	50	4	4	Vicente Colorado 1850 1904		exact	high
Jackson Veyan, José	632n	19	XIX	XIX	España. Siglo XIX Poeta y uno de los autores dramáticos contemporáneo más fecundo. Pertenecía al Cuerpo de Telégrafos.	0	0	0	0	España		España	Europa	José		Jackson Veyan	M	60425649	1852	1935	False	False	52	135	4	Jose Jackson Veyan, 1852 1935		exact	high
Belmonte Muller, Guillermo	041n	19	XIX	XIX	Córdoba. Siglo XIX Traductor de poetas extranjeros.	0	0	0	0	Córdoba		España	Europa	Guillermo		Belmonte Muller	M	208882520	1853	1929	False	False	53	129	3	Guillermo Belmonte Muller 1853 1929	1	exact	high
González del Valle, E. M.	606n	19	XIX	XIX	España. Siglo XIX - Oviedo. 1909 Marqués de la Vega de Anzó. Residía en Oviedo.	0	0	0	0	España		España	Europa	E. M.		González del Valle	M	86452399	1853	1911	False	False	53	111	6	E. M. Gonzalez del Valle 1853 1911 Emilio Martin		contained	high
Madan, Augusto E.	344n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Augusto E.		Madan	M	77975528	1853	1915	False	False	53	115	3	Augusto E. Madan y Garcia		contained	high
Díaz Carmona, Francisco	687n	19	XIX	XIX	Granada. Siglo XIX Poeta y catedrático	0	0	0	0	Granada		España	Europa	Francisco		Díaz Carmona	M	40377614	1854	1921	False	False	54	121	3	Francisco Diaz Carmona 1854 1921		exact	high
Rodríguez Díaz, José	261n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	José		Rodríguez Díaz	M	74967059	1746	1817	False	False	54	83	2	Jose Rodriguez Diaz 1746 1817		exact	high
Portillo y Portillo, Bruno	352n	19	XIX	XIX	Almería. Siglo XIX Escritor, autor dramático y periodista. Diputado a Cortes. Caballero de la Orden Militar de Alcántara y Comendador de Isabel la Católica.	0	0	0	0	Almería		España	Europa	Bruno		Portillo y Portillo	M	261989601	1855	1935	False	False	55	135	2	Bruno Portillo y Portillo 1855 1935		exact	high
Rodríguez Pinilla, Cándido	663n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Cándido		Rodríguez Pinilla	M	87163517	1856	1931	False	False	56	131	2	Candido Rodriguez Pinilla 1856 1931		exact	high
Rubio, Antonio	399n	19	XIX	XIX	Granada. Siglo XIX Poeta. Director de la Escuela Normal de Almería.	0	0	0	0	Granada		España	Europa	Antonio		Rubio	M	27073412	1856	1937	False	False	56	137	10	Antonio Rubio y Lluch		contained	high
Valverde López, Carlos	330n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Carlos		Valverde López	M	21212150	1856	1941	False	False	56	141	2	Carlos Valverde Lopez 1856 1941		exact	high
Méndez, Mario	204n	19	XIX	XIX	Sevilla. Siglo XIX Catedrático de Literatura y Delgado Regio de Primera Enseñanza en Madrid.	0	0	0	0	Sevilla		España	Europa	Mario		Méndez	M	56691328	1857	1931	False	False	57	131	7	Mario Mendez Bejarano		contained	high
Bermúdez, Federico	657n	19.5	1884	1921	San Pedro de Macorís. 1884 - 1921 Poeta dominicano.	1	1	1	0	San Pedro de Macorís		República Dominicana	América	Federico		Bermúdez	M	17304327	1941		False	False	57		9	Federico Bermudez Canete		contained	high
Estelrich, J. L.	454n	19.5	XIX	XX	España. Siglos XIX - XX Poeta.	0	0	0	0	España		España	Europa	J. L.		Estelrich	M	11763362	1857	1923	False	False	57	23	4	J. L. Estelrich, 1857 1923		exact	high
Langle, Plácido	140n	19	XIX	XIX	Almería. Siglo XIX Estudió Derecho en Granada. Dirigió al Partido Republicano en Almería. Ganador de diversos Juegos Florales. Poeta.	0	0	0	0	Almería		España	Europa	Plácido		Langle	M	87084762	1858	1934	False	False	58	134	2	Placido Langle 1858 1934		exact	high
Blasco, Eusebio	248n	19.5	1903	1906	Zaragoza. 1844 - Madrid. 1903 Sus Obras Completas, Madrid (1903-1906) se componen de 27 volúmenes. Muy comprometido políticamente.	1	1	1	0	Zaragoza	Madrid	España	Europa	Eusebio		Blasco	M	2458726	1844	1903	False	False	59	3	8	Eusebio Blasco, 1844 1903		exact	high
Ortega Morejón, José María de	680n	19	XIX	XIX	España. Siglo XIX - Madrid. Siglo XX Carrera Judicial. Fue Presidente de la Audiencia de Madrid. Poeta y autor dramático.	0	0	0	0	España		España	Europa	José María	de	Ortega Morejón	M	16800345	1860	1948	False	False	60	148	5	Jose Maria Ortega Morejon 1860 1948		exact	high
García de Castro, Clemente	059n	19	XIX	XIX	España. Siglo XIX Poeta y militar. Residía en Andalucía.	0	0	0	0	España		España	Europa	Clemente		García de Castro	M	305877464	1861	1915	False	False	61	115	3	Clemente Garcia Castro, 1861 1915	1	exact	high
Esteva Ravassa, Gaspar	177n	19	XIX	XIX	Motril (Granada). Siglo XIX Poeta y autor dramático.	0	0	0	0	Motril (Granada)		España	Europa	Gaspar		Esteva Ravassa	M	87026270	1862	1918	False	False	62	118	1	Gaspar Esteva Ravassa 1862 1918		exact	high
González León, Francisco	6n	19	XIX	XIX	América. Siglo XIX Poeta.	0	0	0	0	América			América	Francisco		González León	M	39436086	1862	1945	False	False	62	145	2	Francisco Gonzalez Leon, 1862 1945	1	exact	high
Font, Pedro	316n	19.5	XIX	XX	España. Siglo XIX - XX Poeta.	0	0	0	0	España		España	Europa	Pedro		Font	M	65560207	1738	1781	False	False	62	119	10	Pedro Font, 1738 1781		exact	high
