poem_id	author_id	author	incipit	title
290n_0966	290n	López Velarde, Ramón	Mujer que recogiste los primeros	Flor temprana
290n_0967	290n	López Velarde, Ramón	¡Oh qué gratas las horas de los tiempos lejanos	Clor de cuento
290n_0968	290n	López Velarde, Ramón	Hoy que la indiferencia del siglo me desola	Del seminario
290n_0969	290n	López Velarde, Ramón	Coses en dulce paz, y son divinos	Para tus dedos ágiles y finos
291g_0609	291g	Laso de la Vega y Cerdá, Lorenzo	Dorada isla de Cuba o Fernandina,	Soneto
291n_0970	291n	López de Briñas, Felipe	Crecen dos aves en un bosque unidas	A Marta
292g_0610	292g	Castillejo, Cristóbal de	Si las penas que dais son verdaderas,	Soneto de Boscán
292g_0611	292g	Castillejo, Cristóbal de	Musas italianas y latinas,	Soneto
292g_0612	292g	Castillejo, Cristóbal de	Garcilaso y Boscán, siendo llegados	Soneto
292n_0971	292n	Roca de Tagores, Mariano	Campo estéril, mortífera laguna	Mi destino
293g_0613	293g	Vegas, Damián de	Si está de sol vestida y adornada,	Soneto
293n_0972	293n	Pérez Capo, Felipe	«¡Germinal!» dice el aura embalsamada	El mes del amor
294g_0614	294g	Fuente y Pardo, Domingo	El Sol de entre celajes de su Oriente	Soneto
294n_0973	294n	Viada y Lluch, Luis Carlos	Según que use en sus versos el poeta	Soneto
295g_0615	295g	Castro y Anaya, Pedro	Copiaste en mármol la mayor belleza,	Soneto
295g_0616	295g	Castro y Anaya, Pedro	No pises, no; detén el pie de nieve;	No pises, no; detén el pie de nieve...
295g_0617	295g	Castro y Anaya, Pedro	La rosa en los cristales de una fuente	La rosa en los cristales de una fuente...
295n_0974	295n	Villegas, Eduardo	Aunque siempre me miras con desprecio,	Ódiame
295n_0975	295n	Villegas, Eduardo	Al recuerdo, sin fin, de mi ventura,	Soneto
296g_0618	296g	Rodríguez del Rincón, Juan	También A la eminencia, al Sol, y Rosa	Soneto
296n_0976	296n	Muñoz San Román, José	Al caer de la tarde, está la fresco sentada,	Paz de aldea
296n_0977	296n	Muñoz San Román, José	Sobre un rojo tapiz de terciopelo	Soneto
297g_0619	297g	Valle y Caviedes, Juan del	Para ser caballero, de accidentes	Remedio para ser caballeros los que no lo son
297g_0620	297g	Valle y Caviedes, Juan del	Para encontrar fortuna, estimaciones,	Para hallar fortuna en los palacios
297n_0978	297n	Ríos Rosas, Antonio de los	La sien latiendo, turbia la mirada,	La opinión
298g_0621	298g	Narváez, Hipólita de	Engañó el navegante a la sirena,	- I -
298g_0622	298g	Narváez, Hipólita de	Se fue mi sol y vino la tormenta,	- II -
298g_0623	298g	Narváez, Hipólita de	Leandro rompe, con gallardo intento,	- III -
298g_0624	298g	Narváez, Hipólita de	Engañó el navegante a la sirena,	Soneto
298n_0979	298n	Monti, Fernando de	Bajo el verde dosel de tu ramaje,	A un árbol
299n_0980	299n	Valdés Mendoza, Merced	Celos te dan los plácidos cantares	Tú y mis versos
299n_0981	299n	Valdés Mendoza, Merced	Tiende la mano Scévola, arrogante,	A Scevola
299n_0982	299n	Valdés Mendoza, Merced	Duerme tranquilo, pensamiento mío,	Mi pensamiento
299n_0983	299n	Valdés Mendoza, Merced	Bellas las flores son, Dorila mía,	A mi amiga
300g_0625	300g	León, Cristóbal de	Del griego vemos hoy la lanza fiera,	Soneto
300g_0626	300g	León, Cristóbal de	Si pudiera llegar mi flaco vuelo	Juan de Castellanos
300n_0984	300n	Miguel y Romón, Antonio	Eres del arte singular modelo,	Elogio del soneto
301g_0627	301g	Pereira de Castro, Fernán	Este póstumo honor del ya segundo,	A la muerte de Lope de Vega
301n_0985	301n	Flores, Manuel María	Alegre y sola en el recodo blando	En el baño
301n_0986	301n	Flores, Manuel María	La luz de ocaso moribunda toca	Primer beso
301n_0987	301n	Flores, Manuel María	¡Qué! ¿por qué nada el porvenir me guarde	A Rosa
301n_0988	301n	Flores, Manuel María	Cuando en un día de proscripción y duelo	Las diosas
301n_0989	301n	Flores, Manuel María	Dulce cantora de Ayomac, levanta,	Rosa
301n_0990	301n	Flores, Manuel María	Sola y oculta en el rincón del huerto	Genoveva
301n_0991	301n	Flores, Manuel María	«Patria, familia, hogar ¿qué os habéis hecho?	Catalina
301n_0992	301n	Flores, Manuel María	Hace dieciocho siglos, humillado	La cruz
301n_0993	301n	Flores, Manuel María	¡Lástima que en verdad no sea de Lola	Pintura al pastel
301n_0994	301n	Flores, Manuel María	¿La amaste? Pues olvídala Esta vida	En el álbum de Pepe
301n_0995	301n	Flores, Manuel María	Mirad a Juana; su cintura es leve,	Juanita
302g_0628	302g	Dávila, Gaspar	Vuelve, mortal, detén el paso incierto,	Al sepulcro de Lope de Vega
302n_0996	302n	Rojo y Soto, Antonio	Mientras que media humanidad se ríe,	Soneto
303g_0629	303g	Mendoza, Ángela de	Culta pavesa ya, si antes alada,	A las cenizas del doctor don Juan Pérez de Montalbán
303g_0630	303g	Mendoza, Ángela de	Culta pavesa ya, si antes alada,	A las cenizas del doctor don Juan Pérez de Montalbán
303n_0997	303n	Sirvent, Blas	Calzábase Justina su zapato,	Soneto
303n_0998	303n	Sirvent, Blas	Es mi patrón el Cristo del Zapato,	Soneto
304g_0631	304g	Rodríguez y Martel, Juan	Don Alberto, la fama de hoy te llama,	Soneto
304n_0999	304n	Suárez, Octavio M.	Fue una tarde muriente, que el tiempo no ha podido	Fue una tarde muriente...
305g_0632	305g	Enríquez de Villacorta, Juan Bautista	Un Príncipe da a España, y adolece	Soneto
305n_1000	305n	Ramos Carrión, Miguel	Desprecio del Japón o de la China	El botijo
306g_0633	306g	Camacho, Juan B.	Virgen más pura que el empíreo Cielo,	Soneto
306n_1001	306n	Ramírez, Manuel	Aun asaltan tenaces la memoria	Afanes de gloria
307g_0634	307g	Luzón y Bobadilla, Baltasar	Decir, Lope, que el oro es como el oro,	A Lope de Vega
307n_1002	307n	Amador de los Ríos, José	En insaciable sed de amor y gloria,	Gloria y amor
308g_0635	308g	Matos, Gregorio de	A vos corriendo voy, brazos sagrados,	A Jesús crucificado
308g_0636_01	308g	Matos, Gregorio de	A coronarte nubes, Castro, al cielo,	Sonetos – - I -
308g_0636_02	308g	Matos, Gregorio de	Divina flor, si en esa pompa vana	Sonetos – - II -
308g_0636_03	308g	Matos, Gregorio de	Nace el Sol de los astros presidente,	Sonetos – - III -
308g_0636_04	308g	Matos, Gregorio de	Pasar la vida sin sentir que pasa,	Sonetos – - IV -
308g_0636_05	308g	Matos, Gregorio de	Prelado de tan alta perfección	Sonetos – - V -
308g_0636_06	308g	Matos, Gregorio de	Puedes, rosa, dejar la vanidad,	Sonetos – - VI -
308g_0636_07	308g	Matos, Gregorio de	¡Qué presto el tiempo, Nise, se ha mostrado,	Sonetos – - VII -
308g_0636_08	308g	Matos, Gregorio de	Rompa ya el silencio el amor mío	Sonetos – - VIII -
308g_0636_09	308g	Matos, Gregorio de	Una, dos, tres estrellas, veinte, ciento,	Sonetos – - IX -
308g_0636_10	308g	Matos, Gregorio de	Ya rendida y postrada más que vana,	Sonetos – - X -
308n_1003	308n	Castaing, Rodolfo	Tú bien sabes que vivo para amarte	Pasionaria
308n_1004	308n	Castaing, Rodolfo	En una de las vueltas del sombrío	Madre mía
308n_1005	308n	Castaing, Rodolfo	No pretendas, con fútiles engaños,	Su pañuelo
308n_1006	308n	Castaing, Rodolfo	Una vez, por saber si cumpliría	Sus caprichos
308n_1007	308n	Castaing, Rodolfo	Cruza el ave rozando la sabana	Vuelo supremo
308n_1008	308n	Castaing, Rodolfo	En la copa nevada de un jazmín,	Anhelos
309g_0637	309g	Duque de Sessa	O Lope, ingenio, todo admiraciones,	Epigrama
309n_1009	309n	Fernández Guerra y Orbe, José	En tus juicios, gran Dios, la equidad brilla:	Soneto
310g_0638	310g	Bermúdez Carvajal, Fernando	Atiende, o huésped, y que canta admira	A la muerte de Lope de Vega
310n_1010	310n	Mendive, Rafael María de	¿Qué piensas melancólica hermosura	La pensativa
310n_1011	310n	Mendive, Rafael María de	Ni temo el odio, ni el desdén me irrita,	Último canto
310n_1012	310n	Mendive, Rafael María de	De palmas y de estrellas coronada,	Tu imagen
310n_1013	310n	Mendive, Rafael María de	Es a veces amor profunda hoguera,	Soneto
310n_1014	310n	Mendive, Rafael María de	No es, no, de amor la pena que me abruma,	Ausencia y recuerdos
310n_1015	310n	Mendive, Rafael María de	Trocada en cruz por mano fementida	A la memoria del mayor general Francisco Vicente A
310n_1016	310n	Mendive, Rafael María de	¿Dónde la flor de tu esperanza es ida,	La indiferente
311g_0639	311g	Guardia y Belvis, Francisco	Cuando Javier sagrado, Sol procura,	Soneto
311n_1017	311n	González Agejas, Lorenzo	¿Qué es el amor? ¿Habrá quien no lo sienta?	Amor
312g_0640	312g	Pellicer Abarca, Diego	No el orgullo triunfante al Laurel fuera,	Soneto
312g_0641	312g	Pellicer Abarca, Diego	No el orgullo triunfante al Laurel fuera,	Soneto
312n_1018	312n	Munizaga Ossandón, Julio	Flor de mirto te llaman, ¡oh!, regio estuche de oro	Soneto al soneto
312n_1019	312n	Munizaga Ossandón, Julio	Yo soy aquel a quien no modelara	Soneto
312n_1020	312n	Munizaga Ossandón, Julio	Tanto conozco esta ciudad pequeña,	Soneto
312n_1021	312n	Munizaga Ossandón, Julio	Contemplo airado mi único destino;	La senda
313g_0642	313g	Arguijo, Juan de	De ciega oscuridad y horror cubierta	Soneto
313g_0643	313g	Arguijo, Juan de	Esta, a la rubia Ceres consagrada	A las ruinas de Itálica
313g_0644	313g	Arguijo, Juan de	Crece el insano ardor, crece el engaño	A Narciso
313g_0645	313g	Arguijo, Juan de	Mientras llevado de un delfín piadoso	A Arión Músico
313g_0646	313g	Arguijo, Juan de	Las armas tomó apriesa el esforzado	A Rómulo que mató a su hermano Remo
313g_0647	313g	Arguijo, Juan de	Mientras quede Cartago las banderas	A Fabio contra Aníbal Africano
313g_0648	313g	Arguijo, Juan de	Desiertas selvas, monte yerto y frío	A Orfeo
313g_0649	313g	Arguijo, Juan de	A ti en los dulces versos numerosos,	A Orfeo despedazado
313g_0650	313g	Arguijo, Juan de	La tirana codicia del hermano,	A Dido
313g_0651	313g	Arguijo, Juan de	Julia, si de la Parca el furor ciego	- VI -
313g_0652	313g	Arguijo, Juan de	Detén un poco la cobarde espada,	- VII -
313g_0653	313g	Arguijo, Juan de	Del gran Pompeyo el enemigo fuerte	- VIII -
313g_0654	313g	Arguijo, Juan de	En duro escollo expuesta al mar insano	- IX -
313g_0655	313g	Arguijo, Juan de	En la pequeña luz de Sesto pone	- X -
313g_0656	313g	Arguijo, Juan de	Presenta ufano a César victorioso	- XI -
313g_0657	313g	Arguijo, Juan de	Baña llorando el ofendido lecho	- XIII -
313g_0658	313g	Arguijo, Juan de	La sima horrible con espanto mira	- XIV -
313g_0659	313g	Arguijo, Juan de	Aquel fuerte varón de tantos años	- XV -
313g_0660	313g	Arguijo, Juan de	Viví, y en dura piedra convertida,	- XVI -
313g_0661	313g	Arguijo, Juan de	Con una lumbre en la mayor del día	- XVII -
313g_0662	313g	Arguijo, Juan de	De Alejandro al trasunto, muda historia	- XVIII -
313g_0663	313g	Arguijo, Juan de	De la fenisa reina importunado	- XIX -
313g_0664	313g	Arguijo, Juan de	Vuelta en ceniza Troya, y su tesoro	- XX -
313g_0665	313g	Arguijo, Juan de	Prime el Etna ardiente a los osados	- XXI -
313g_0666	313g	Arguijo, Juan de	Con prodigioso ejemplo de osadía	- XXII -
313g_0667	313g	Arguijo, Juan de	¿A quién me quejaré de aquel engaño,	- XXIII -
313g_0668	313g	Arguijo, Juan de	Del vencedor huyendo, a Lesbos deja	- XXIV -
313g_0669	313g	Arguijo, Juan de	Sobre el sepulcro del ilustre griego,	- XXV -
313g_0670	313g	Arguijo, Juan de	El que soberbio a no temer se atreve	- XXVI -
313g_0671	313g	Arguijo, Juan de	Castiga el cielo a Tántalo inhumano,	- XXVII -
313g_0672	313g	Arguijo, Juan de	Ofrece el juego la engañada diestra	- XXVIII -
313g_0673	313g	Arguijo, Juan de	Mientras, llevado de un delfín piadoso,	- XXIX -
313g_0674	313g	Arguijo, Juan de	Si sobre su cabeza ve pendiente	- XXX -
313g_0675	313g	Arguijo, Juan de	Pudo quitarte el nuevo atrevimiento,	- XXXI -
313g_0676	313g	Arguijo, Juan de	«Victorioso laurel, Dafne esquiva,	- XXXII -
313g_0677	313g	Arguijo, Juan de	Osaste alzar el peligroso vuelo,	- XXXIII -
313g_0678	313g	Arguijo, Juan de	A ti, de alegres vides coronado,	- XXXIV -
313g_0679	313g	Arguijo, Juan de	Después que en tierno llanto desordena	- XXXVI -
313g_0680	313g	Arguijo, Juan de	Sube gimiendo con mortal fatiga	- XXXVII -
313g_0681	313g	Arguijo, Juan de	Con presto curso y con veloz denuedo	- XXXVIII -
313g_0682	313g	Arguijo, Juan de	«Tú, de la noche gloria y ornamento,	- XXXIX -
313g_0683	313g	Arguijo, Juan de	El triste fin, la suerte infortunada,	- XL -
313g_0684	313g	Arguijo, Juan de	Pues ya del desengaño la luz pura	- XLI -
313g_0685	313g	Arguijo, Juan de	Si pudo de Anfión el dulce canto	- XLIII -
313g_0686	313g	Arguijo, Juan de	Este soberbio monte y levantada	- XLV -
313g_0687	313g	Arguijo, Juan de	No los mármoles rotos que contemplo,	- XLVI -
313g_0688	313g	Arguijo, Juan de	Vierte alegre su copia en que atesora	- XLVII -
313g_0689	313g	Arguijo, Juan de	Ya el joven fuerte que con muestra hermosa	- XLVIII -
313g_0690	313g	Arguijo, Juan de	No temas, ¡oh bellísimo troyano!,	- XLIX -
313g_0691	313g	Arguijo, Juan de	Pudo con diestra lira y dulce canto	- L -
313g_0692	313g	Arguijo, Juan de	Cuando en horror medroso y ciego espanto	- LI -
313g_0693	313g	Arguijo, Juan de	El jabalí de Arcadia, el león Nemeo,	- LII -
313g_0694	313g	Arguijo, Juan de	Enrique, cuatro veces el estío	- LIII -
313g_0695	313g	Arguijo, Juan de	Labra Artemisa el grande mausoleo,	- LIV -
313g_0696	313g	Arguijo, Juan de	Mira con cuanta priesa se desvía	- LV -
313g_0697	313g	Arguijo, Juan de	El gran señor del Asia, y venerado	- LVI -
313g_0698	313g	Arguijo, Juan de	De la astuta Licori a los umbrales	- LVII -
313g_0699	313g	Arguijo, Juan de	A tu divina frente, ¡oh poderoso	- LVIII -
313g_0700	313g	Arguijo, Juan de	Aunque en furiosas ondas se resuelva	- LIX -
313g_0701	313g	Arguijo, Juan de	Contienden por morir en importuna	- LX -
313g_0702	313g	Arguijo, Juan de	Otras dos veces del furioso Noto	- LXI -
313g_0703	313g	Arguijo, Juan de	En segura pobreza vive Eumelo	En segura pobreza
313g_0704	313g	Arguijo, Juan de	Crece el insano amor, crece el engaño	Narciso
313g_0705	313g	Arguijo, Juan de	Tú, a quien ofrece el apartado polo,	Al Guadalquivir, en una avenida
313g_0706	313g	Arguijo, Juan de	Yo vi del rojo sol la luz serena	La tempestad y la calma
313g_0707	313g	Arguijo, Juan de	Castiga el cielo a Tántalo inhumano,	La avaricia
313g_0708	313g	Arguijo, Juan de	Aunque en soberbias olas se resuelva	La constancia
313g_0709	313g	Arguijo, Juan de	Yo vi del rojo sol la luz serena	A la mudanza de la fortuna
313g_0710	313g	Arguijo, Juan de	Con heroica grandeza el sabio griego	A Lope de Vega carpio
313g_0711	313g	Arguijo, Juan de	Vierte alegre la copa en que atesora	Las estaciones
313g_0712	313g	Arguijo, Juan de	El griego vencedor que tantos años	Ulises
313g_0713	313g	Arguijo, Juan de	¿De do, sobrino Juan, con pedorreras?	A la toma de Larache
313n_1022	313n	Sáez de Melgar, Faustina	Triste es la historia de Noviembre helado;	Noviembre
314g_0714	314g	Nevares, Antonia de	Símbolo de la paz te cupo en suerte,	A la excelentísima señora Condesa de Olivares
314n_1023_01	314n	Palau y Català, Melchor	Mantos de luz tendiendo por los mares,	Sonetos – I
314n_1023_02	314n	Palau y Català, Melchor	Veo surgir de tu fecunda mano,	Sonetos – II
314n_1023_03	314n	Palau y Català, Melchor	¡Pobre Pallas! la ignara muchedumbre	Sonetos – III
314n_1023_04	314n	Palau y Català, Melchor	Cuando el sol caminaba hacia su ocaso,	Sonetos – IV
314n_1023_05	314n	Palau y Català, Melchor	No te dejes vencer por la desidia,	Sonetos – V
315g_0715	315g	Morales, Juan de	Jamás el cielo vio llegar piloto	Ofrenda
315n_1024	315n	Yanguas, Aurelio	En medio de la huerta valenciana	La torrentina
315n_1025	315n	Yanguas, Aurelio	De tal modo en la vida el arte impera,	La comedia humana
315n_1026	315n	Yanguas, Aurelio	Conmueve los cimientos de la tierra	¡Paz!
315n_1027	315n	Yanguas, Aurelio	Tristezas y dolor, desde la cuna,	¡No importa!
315n_1028	315n	Yanguas, Aurelio	¡El talento! La causa no concibo	La causa del talento
315n_1029	315n	Yanguas, Aurelio	Besa la madre al querubín dormido,	El beso de Judas
315n_1030	315n	Yanguas, Aurelio	No importa que carezca su semblante	Dulcinea del Toboso
315n_1031	315n	Yanguas, Aurelio	Del sublime ideal enamorado,	Don Quijote
315n_1032	315n	Yanguas, Aurelio	Ignorante, ladino, marrullero,	Sancho Panza
315n_1033	315n	Yanguas, Aurelio	Seguro de ser bien recompensado,	La recolección
315n_1034	315n	Yanguas, Aurelio	No siempre la vesánica Fortuna	Héroes anónimos
315n_1035	315n	Yanguas, Aurelio	No temas mis desdenes, amor mío;	A...
315n_1036	315n	Yanguas, Aurelio	De tal suerte la cólera en mí ardía,	De la Boetie
315n_1037	315n	Yanguas, Aurelio	Tiene pálido el rostro; la mirada	¿La conoces?
316g_0716	316g	Cubillo de Aragón, Álvaro	Agradece al pincel ¡oh sombra vana!	A mi propio retrato
316g_0717	316g	Cubillo de Aragón, Álvaro	Llegó a la suma elevación Mariana,	Soneto
316n_1038	316n	Font, Pedro	Berrendo en sacristana y sacerdote	El monaguillo
317g_0718	317g	Enríquez de Guzmán, Feliciana	En los campos elisios Himeneo,	A las bodas de Maya y Clarisel
317n_1039	317n	Alcalde Sánchez Toscano, José María	En un alegre y anchuroso llano	Ante el cuadro «La rendición de Granada»
318g_0719	318g	Martín de la Plaza, Luis	Cubierto estaba el Sol de un negro velo,	Soneto
318g_0720	318g	Martín de la Plaza, Luis	Tiñe tus aguas en señal de luto,	Soneto
318g_0721	318g	Martín de la Plaza, Luis	Nereidas, que con manos de esmeraldas	Soneto
318g_0722	318g	Martín de la Plaza, Luis	Veo, señora, al son de mi instrumento,	Soneto
318g_0723	318g	Martín de la Plaza, Luis	Goza tu primavera, Lesbia mía,	Vivamus, mea Lesbia, atque amenus...
318g_0724	318g	Martín de la Plaza, Luis	Lidia, de tu avarienta hermosura	Soneto
318g_0725	318g	Martín de la Plaza, Luis	¿Qué temes al morir, por qué procura,	Soneto
318g_0726	318g	Martín de la Plaza, Luis	La vela de traición y viento llena,	Lamento de Ariadna
318g_0727	318g	Martín de la Plaza, Luis	Cuando a su dulce olvido me convida	Soneto
318g_0728	318g	Martín de la Plaza, Luis	Reina de esotras flores, fresca rosa,	Fresca rosa
318g_0729	318g	Martín de la Plaza, Luis	En rota nave, sin timón ni antena,	Soneto
318g_0730	318g	Martín de la Plaza, Luis	Hoy, muerte, porque yo esperaba el fruto,	Soneto
318g_0731	318g	Martín de la Plaza, Luis	Si el sol se pone, yo a la muerte llego	Soneto
